"Connection
Origin",,"Connection
Termination",,"Data
Type",Binned Strength
one,PIR,one,CA3,antero,0
one,PIR,two,CA3,antero,0
one,PIR,one,CA2,antero,0
one,PIR,two,CA2,antero,0
one,PIR,one,CA1v,antero,0
one,PIR,two,CA1v,antero,0
one,PIR,one,CA1d,antero,0
one,PIR,two,CA1d,antero,0
one,PIR,one,SUBv,antero,0
one,PIR,two,SUBv,antero,0
one,PIR,one,SUBd,antero,0
one,PIR,two,SUBd,antero,0
one,PIR,one,PAR,antero,0
one,PIR,two,PAR,antero,0
one,PIR,one,PRE,antero,0
one,PIR,two,PRE,antero,0
one,PIR,one,POST,antero,0
one,PIR,two,POST,antero,0
one,PIR,one,ENTm,retro,7
one,PIR,two,ENTm,antero,0
one,PIR,one,ENTl,retro,7
one,PIR,two,ENTl,antero,4
one,PIR,one,ILA,antero,4
one,PIR,two,ILA,antero,0
one,PIR,one,PL,retro,0
one,PIR,two,PL,retro,0
one,PIR,one,ACAv,antero,0
one,PIR,two,ACAv,antero,0
one,PIR,one,ACAd,antero,0
one,PIR,two,ACAd,antero,0
one,PIR,one,RSPv,antero,0
one,PIR,two,RSPv,antero,0
one,PIR,one,RSPv.a,antero,0
one,PIR,two,RSPv.a,antero,0
one,PIR,one,RSPv.b/c,antero,0
one,PIR,two,RSPv.b/c,antero,0
one,PIR,one,RSPd,antero,0
one,PIR,two,RSPd,antero,0
one,PIR,one,RSPagl,antero,0
one,PIR,two,RSPagl,antero,0
one,PIR,one,AIv,antero,6
one,PIR,two,AIv,antero,0
one,PIR,one,AId,antero,0
one,PIR,two,AId,antero,0
one,PIR,one,AIp,antero,5
one,PIR,two,AIp,antero,0
one,PIR,one,GU,antero,0
one,PIR,two,GU,antero,0
one,PIR,one,VISC,antero,0
one,PIR,two,VISC,antero,0
one,PIR,one,ORBv,antero,2
one,PIR,two,ORBv,antero,0
one,PIR,one,ORBvl,antero,6
one,PIR,two,ORBvl,antero,0
one,PIR,one,ORBm,antero,2
one,PIR,two,ORBm,antero,0
one,PIR,one,ORBl,antero,4
one,PIR,two,ORBl,antero,0
one,PIR,one,MOp,antero,0
one,PIR,two,MOp,antero,0
one,PIR,one,MOs,antero,0
one,PIR,two,MOs,antero,0
right,PIR,right,SSp,retro,1
one,PIR,two,SSp,antero,0
right,PIR,right,SSs,retro,1
one,PIR,two,SSs,antero,0
one,PIR,one,PTLp,antero,0
one,PIR,two,PTLp,antero,0
one,PIR,one,PERI,antero,5
one,PIR,two,PERI,antero,0
one,PIR,one,ECT,retro,1
one,PIR,two,ECT,antero,0
one,PIR,one,TEa,antero,0
one,PIR,two,TEa,antero,0
right,PIR,right,AUDv,retro,1
one,PIR,two,AUDv,antero,0
right,PIR,right,AUDp,retro,1
one,PIR,two,AUDp,antero,0
one,PIR,one,AUDd,antero,0
one,PIR,two,AUDd,antero,0
right,PIR,right,AUDpo,retro,0
one,PIR,two,AUDpo,antero,0
right,PIR,right,VISrl,retro,0
one,PIR,two,VISrl,antero,0
right,PIR,right,VISal,retro,0
one,PIR,two,VISal,antero,0
one,PIR,one,VISlla,antero,0
one,PIR,two,VISlla,antero,0
one,PIR,one,VISll,antero,0
one,PIR,two,VISll,antero,0
one,PIR,one,VISli,antero,0
one,PIR,two,VISli,antero,0
one,PIR,one,VISlm,antero,0
one,PIR,two,VISlm,antero,0
one,PIR,one,VISpl,antero,0
one,PIR,two,VISpl,antero,0
right,PIR,right,VISp,retro,0
one,PIR,two,VISp,antero,0
right,PIR,right,VISam,retro,0
one,PIR,two,VISam,antero,0
one,PIR,one,VISpm,antero,0
one,PIR,two,VISpm,antero,0
one,PIR,one,NLOT3,antero,2
one,PIR,two,NLOT3,antero,0
one,PIR,one,BMAa,antero,6
one,PIR,two,BMAa,antero,0
one,PIR,one,BMAp,antero,4
one,PIR,two,BMAp,antero,0
one,PIR,one,BLAa,retro,3
one,PIR,two,BLAa,antero,0
one,PIR,one,BLAp,retro,3
one,PIR,two,BLAp,antero,0
one,PIR,one,LA,retro,4
one,PIR,two,LA,antero,0
one,PIR,one,PA,retro,0
one,PIR,two,PA,retro,0
one,PIR,one,EPv,antero,6
one,PIR,two,EPv,antero,0
one,PIR,one,EPd,antero,6
one,PIR,two,EPd,antero,0
one,PIR,one,CLA,retro,1
one,PIR,two,CLA,antero,0
one,PIR,one,6b,antero,0
one,PIR,two,6b,antero,0
one,COAa,one,MOB,retro,3
one,COAa,two,MOB,antero,0
one,COAa,one,AOB,retro,0
one,COAa,two,AOB,retro,0
one,COAa,one,AOA,antero,0
one,COAa,two,AOA,antero,0
one,COAa,one,TTv,antero,0
one,COAa,two,TTv,antero,0
one,COAa,one,TTd,antero,0
one,COAa,two,TTd,antero,0
one,COAa,one,PIR,antero,4
one,COAa,two,PIR,antero,0
one,COAa,one,COAa,,0
one,COAa,two,COAa,antero,0
one,COAa,one,COApm,antero,2
one,COAa,two,COApm,antero,0
one,COAa,one,COApl,antero,2
one,COAa,two,COApl,antero,0
one,COAa,one,NLOT,antero,0
one,COAa,two,NLOT,antero,0
one,COAa,one,PAA,antero,6
one,COAa,two,PAA,antero,0
left,COAa,left,TR,retro,5
left,COAa,right,TR,retro,0
one,COAa,one,IG,antero,0
one,COAa,two,IG,antero,0
one,COAa,one,FC,antero,0
one,COAa,two,FC,antero,0
one,COAa,one,DG,antero,0
one,COAa,two,DG,antero,0
one,COAa,one,CA3,antero,0
one,COAa,two,CA3,antero,0
one,COAa,one,CA2,antero,0
one,COAa,two,CA2,antero,0
one,COAa,one,CA1v,antero,0
one,COAa,two,CA1v,antero,0
one,COAa,one,CA1d,antero,0
one,COAa,two,CA1d,antero,0
one,COAa,one,SUBv,antero,0
one,COAa,two,SUBv,antero,0
one,COAa,one,SUBd,antero,0
one,COAa,two,SUBd,antero,0
one,COAa,one,PAR,antero,0
one,COAa,two,PAR,antero,0
one,COAa,one,PRE,antero,0
one,COAa,two,PRE,antero,0
one,COAa,one,POST,antero,0
one,COAa,two,POST,antero,0
one,COAa,one,ENTm,antero,0
one,COAa,two,ENTm,antero,0
one,COAa,one,ENTl,antero,2
one,COAa,two,ENTl,antero,0
one,COAa,one,ILA,retro,0
one,COAa,two,ILA,retro,0
one,COAa,one,PL,retro,0
one,COAa,two,PL,retro,0
one,COAa,one,ACAv,antero,0
one,COAa,two,ACAv,antero,0
one,COAa,one,ACAd,antero,0
one,COAa,two,ACAd,antero,0
one,COAa,one,RSPv,antero,0
one,COAa,two,RSPv,antero,0
one,COAa,one,RSPv.a,antero,0
one,COAa,two,RSPv.a,antero,0
one,COAa,one,RSPv.b/c,antero,0
one,COAa,two,RSPv.b/c,antero,0
one,COAa,one,RSPd,antero,0
one,COAa,two,RSPd,antero,0
one,COAa,one,RSPagl,antero,0
one,COAa,two,RSPagl,antero,0
one,COAa,one,AIv,antero,0
one,COAa,two,AIv,antero,0
one,COAa,one,AId,antero,0
one,COAa,two,AId,antero,0
one,COAa,one,AIp,antero,0
one,COAa,two,AIp,antero,0
one,COAa,one,GU,antero,0
one,COAa,two,GU,antero,0
one,COAa,one,VISC,antero,0
one,COAa,two,VISC,antero,0
one,COAa,one,ORBv,antero,0
one,COAa,two,ORBv,antero,0
one,COAa,one,ORBvl,antero,0
one,COAa,two,ORBvl,antero,0
one,COAa,one,ORBm,antero,0
one,COAa,two,ORBm,antero,0
one,COAa,one,ORBl,antero,0
one,COAa,two,ORBl,antero,0
one,COAa,one,MOp,antero,0
one,COAa,two,MOp,antero,0
one,COAa,one,MOs,antero,0
one,COAa,two,MOs,antero,0
one,COAa,one,SSp,antero,0
one,COAa,two,SSp,antero,0
one,COAa,one,SSs,antero,0
one,COAa,two,SSs,antero,0
one,COAa,one,PTLp,antero,0
one,COAa,two,PTLp,antero,0
one,COAa,one,PERI,antero,1
one,COAa,two,PERI,antero,0
one,COAa,one,ECT,antero,0
one,COAa,two,ECT,antero,0
one,COAa,one,TEa,antero,0
one,COAa,two,TEa,antero,0
one,COAa,one,AUDv,antero,0
one,COAa,two,AUDv,antero,0
one,COAa,one,AUDp,antero,0
one,COAa,two,AUDp,antero,0
one,COAa,one,AUDd,antero,0
one,COAa,two,AUDd,antero,0
one,COAa,one,AUDpo,antero,0
one,COAa,two,AUDpo,antero,0
one,COAa,one,VISrl,antero,0
one,COAa,two,VISrl,antero,0
one,COAa,one,VISal,antero,0
one,COAa,two,VISal,antero,0
one,COAa,one,VISlla,antero,0
one,COAa,two,VISlla,antero,0
one,COAa,one,VISll,antero,0
one,COAa,two,VISll,antero,0
one,COAa,one,VISli,antero,0
one,COAa,two,VISli,antero,0
one,COAa,one,VISlm,antero,0
one,COAa,two,VISlm,antero,0
one,COAa,one,VISpl,antero,0
one,COAa,two,VISpl,antero,0
one,COAa,one,VISp,antero,0
one,COAa,two,VISp,antero,0
one,COAa,one,VISam,antero,0
one,COAa,two,VISam,antero,0
one,COAa,one,VISpm,antero,0
one,COAa,two,VISpm,antero,0
one,COAa,one,NLOT3,antero,1
one,COAa,two,NLOT3,antero,0
one,COAa,one,BMAa,antero,7
one,COAa,two,BMAa,antero,0
one,COAa,one,BMAp,antero,1
one,COAa,two,BMAp,antero,0
one,COAa,one,BLAa,antero,0
one,COAa,two,BLAa,antero,0
one,COAa,one,BLAp,antero,1
one,COAa,two,BLAp,antero,0
one,COAa,one,LA,antero,0
one,COAa,two,LA,antero,0
one,COAa,one,PA,antero,0
one,COAa,two,PA,antero,0
one,COAa,one,EPv,antero,3
one,COAa,two,EPv,antero,0
one,COAa,one,EPd,antero,2
one,COAa,two,EPd,antero,0
one,COAa,one,CLA,antero,0
one,COAa,two,CLA,antero,0
one,COAa,one,6b,antero,0
one,COAa,two,6b,antero,0
one,COApm,one,MOB,retro,2
one,COApm,two,MOB,antero,0
one,COApm,one,AOB,antero,5
one,COApm,two,AOB,antero,0
one,COApm,one,AOA,antero,3
one,COApm,two,AOA,antero,0
one,COApm,one,TTv,antero,4
one,COApm,two,TTv,antero,0
one,COApm,one,TTd,antero,4
one,COApm,two,TTd,antero,0
one,COApm,one,PIR,antero,6
one,COApm,two,PIR,antero,1
one,COApm,one,COAa,antero,6
one,COApm,two,COAa,antero,0
one,COApm,one,COApm,,0
one,COApm,two,COApm,antero,4
one,COApm,one,COApl,antero,6
one,COApm,two,COApl,,0
one,COApm,one,NLOT,antero,0
one,COApm,two,NLOT,antero,0
one,COApm,one,PAA,antero,5
one,COApm,two,PAA,antero,0
one,COApm,one,TR,antero,6
one,COApm,two,TR,antero,0
one,COApm,one,IG,antero,0
one,COApm,two,IG,antero,0
one,COApm,one,FC,antero,0
one,COApm,two,FC,antero,0
one,COApm,one,DG,antero,0
one,COApm,two,DG,antero,0
one,COApm,one,CA3,antero,2
one,COApm,two,CA3,antero,0
one,COApm,one,CA2,antero,1
one,COApm,two,CA2,antero,0
one,COApm,one,CA1v,antero,7
one,COApm,two,CA1v,antero,0
one,COApm,one,CA1d,antero,2
one,COApm,two,CA1d,antero,0
one,COApm,one,SUBv,antero,6
one,COApm,two,SUBv,antero,0
one,COApm,one,SUBd,antero,0
one,COApm,two,SUBd,antero,0
one,COApm,one,PAR,antero,2
one,COApm,two,PAR,antero,0
one,COApm,one,PRE,antero,0
one,COApm,two,PRE,antero,0
one,COApm,one,POST,antero,0
one,COApm,two,POST,antero,0
one,COApm,one,ENTm,antero,4
one,COApm,two,ENTm,antero,0
one,COApm,one,ENTl,antero,6
one,COApm,two,ENTl,antero,0
one,COApm,one,ILA,antero,4
one,COApm,two,ILA,antero,0
one,COApm,one,PL,antero,0
one,COApm,two,PL,antero,0
one,COApm,one,ACAv,antero,0
one,COApm,two,ACAv,antero,0
one,COApm,one,ACAd,antero,0
one,COApm,two,ACAd,antero,0
one,COApm,one,RSPv,antero,0
one,COApm,two,RSPv,antero,0
one,COApm,one,RSPv.a,antero,0
one,COApm,two,RSPv.a,antero,0
one,COApm,one,RSPv.b/c,antero,0
one,COApm,two,RSPv.b/c,antero,0
one,COApm,one,RSPd,antero,0
one,COApm,two,RSPd,antero,0
one,COApm,one,RSPagl,antero,0
one,COApm,two,RSPagl,antero,0
one,COApm,one,AIv,antero,4
one,COApm,two,AIv,antero,0
one,COApm,one,AId,antero,4
one,COApm,two,AId,antero,0
one,COApm,one,AIp,antero,3
one,COApm,two,AIp,antero,0
one,COApm,one,GU,antero,0
one,COApm,two,GU,antero,0
one,COApm,one,VISC,antero,0
one,COApm,two,VISC,antero,0
one,COApm,one,ORBv,antero,0
one,COApm,two,ORBv,antero,0
one,COApm,one,ORBvl,antero,0
one,COApm,two,ORBvl,antero,0
one,COApm,one,ORBm,antero,0
one,COApm,two,ORBm,antero,0
one,COApm,one,ORBl,antero,0
one,COApm,two,ORBl,antero,0
one,COApm,one,MOp,antero,0
one,COApm,two,MOp,antero,0
one,COApm,one,MOs,antero,0
one,COApm,two,MOs,antero,0
one,COApm,one,SSp,antero,0
one,COApm,two,SSp,antero,0
one,COApm,one,SSs,antero,0
one,COApm,two,SSs,antero,0
one,COApm,one,PTLp,antero,0
one,COApm,two,PTLp,antero,0
one,COApm,one,PERI,antero,3
one,COApm,two,PERI,antero,0
one,COApm,one,ECT,antero,1
one,COApm,two,ECT,antero,0
one,COApm,one,TEa,antero,0
one,COApm,two,TEa,antero,0
one,COApm,one,AUDv,antero,0
one,COApm,two,AUDv,antero,0
one,COApm,one,AUDp,antero,0
one,COApm,two,AUDp,antero,0
one,COApm,one,AUDd,antero,0
one,COApm,two,AUDd,antero,0
one,COApm,one,AUDpo,antero,0
one,COApm,two,AUDpo,antero,0
one,COApm,one,VISrl,antero,0
one,COApm,two,VISrl,antero,0
one,COApm,one,VISal,antero,0
one,COApm,two,VISal,antero,0
one,COApm,one,VISlla,antero,0
one,COApm,two,VISlla,antero,0
one,COApm,one,VISll,antero,0
one,COApm,two,VISll,antero,0
one,COApm,one,VISli,antero,0
one,COApm,two,VISli,antero,0
one,COApm,one,VISlm,antero,0
one,COApm,two,VISlm,antero,0
one,COApm,one,VISpl,antero,0
one,COApm,two,VISpl,antero,0
one,COApm,one,VISp,antero,0
one,COApm,two,VISp,antero,0
one,COApm,one,VISam,antero,0
one,COApm,two,VISam,antero,0
one,COApm,one,VISpm,antero,0
one,COApm,two,VISpm,antero,0
one,COApm,one,NLOT3,antero,0
one,COApm,two,NLOT3,antero,0
one,COApm,one,BMAa,antero,6
one,COApm,two,BMAa,antero,0
one,COApm,one,BMAp,antero,6
one,COApm,two,BMAp,antero,0
one,COApm,one,BLAa,antero,3
one,COApm,two,BLAa,antero,0
one,COApm,one,BLAp,antero,2
one,COApm,two,BLAp,antero,0
one,COApm,one,LA,antero,0
one,COApm,two,LA,antero,0
one,COApm,one,PA,retro,2
one,COApm,two,PA,antero,0
one,COApm,one,EPv,antero,5
one,COApm,two,EPv,antero,0
one,COApm,one,EPd,antero,5
one,COApm,two,EPd,antero,0
one,COApm,one,CLA,antero,0
one,COApm,two,CLA,antero,0
one,COApm,one,6b,antero,0
one,COApm,two,6b,antero,0
one,COApl,one,MOB,antero,0
one,COApl,two,MOB,antero,0
one,COApl,one,AOB,antero,0
one,COApl,two,AOB,antero,0
one,COApl,one,AOA,antero,0
one,COApl,two,AOA,antero,0
one,COApl,one,TTv,antero,0
one,COApl,two,TTv,antero,0
one,COApl,one,TTd,antero,0
one,COApl,two,TTd,antero,0
one,COApl,one,PIR,antero,2
one,COApl,two,PIR,antero,0
one,COApl,one,COAa,antero,0
one,COApl,two,COAa,antero,0
left,COApl,left,COApm,antero,5
left,COApl,right,COApm,antero,4
one,COApl,one,COApl,,0
left,COApl,right,COApl,antero,2
one,COApl,one,NLOT,antero,1
one,COApl,two,NLOT,antero,0
left,COApl,left,PAA,antero,6
left,COApl,right,PAA,antero,0
left,COApl,left,TR,retro,5
left,COApl,right,TR,retro,0
one,COApl,one,IG,antero,0
one,COApl,two,IG,antero,0
one,COApl,one,FC,antero,0
one,COApl,two,FC,antero,0
one,COApl,one,DG,antero,0
one,COApl,two,DG,antero,0
one,COApl,one,CA3,antero,2
one,COApl,two,CA3,antero,0
one,COApl,one,CA2,antero,2
one,COApl,two,CA2,antero,0
one,COApl,one,CA1v,antero,4
one,COApl,two,CA1v,antero,0
one,COApl,one,CA1d,antero,0
one,COApl,two,CA1d,antero,0
one,COApl,one,SUBv,antero,4
one,COApl,two,SUBv,antero,0
one,COApl,one,SUBd,antero,0
one,COApl,two,SUBd,antero,0
one,COApl,one,PAR,antero,0
one,COApl,two,PAR,antero,0
one,COApl,one,PRE,antero,0
one,COApl,two,PRE,antero,0
one,COApl,one,POST,antero,0
one,COApl,two,POST,antero,0
one,COApl,one,ENTm,antero,1
one,COApl,two,ENTm,antero,0
one,COApl,one,ENTl,antero,4
one,COApl,two,ENTl,antero,0
one,COApl,one,ILA,antero,0
one,COApl,two,ILA,antero,0
one,COApl,one,PL,antero,0
one,COApl,two,PL,antero,0
one,COApl,one,ACAv,antero,0
one,COApl,two,ACAv,antero,0
one,COApl,one,ACAd,antero,0
one,COApl,two,ACAd,antero,0
one,COApl,one,RSPv,antero,0
one,COApl,two,RSPv,antero,0
one,COApl,one,RSPv.a,antero,0
one,COApl,two,RSPv.a,antero,0
one,COApl,one,RSPv.b/c,antero,0
one,COApl,two,RSPv.b/c,antero,0
one,COApl,one,RSPd,antero,0
one,COApl,two,RSPd,antero,0
one,COApl,one,RSPagl,antero,0
one,COApl,two,RSPagl,antero,0
one,COApl,one,AIv,antero,4
one,COApl,two,AIv,antero,0
one,COApl,one,AId,antero,0
one,COApl,two,AId,antero,0
one,COApl,one,AIp,antero,3
one,COApl,two,AIp,antero,0
one,COApl,one,GU,antero,0
one,COApl,two,GU,antero,0
one,COApl,one,VISC,antero,0
one,COApl,two,VISC,antero,0
one,COApl,one,ORBv,antero,0
one,COApl,two,ORBv,antero,0
one,COApl,one,ORBvl,antero,0
one,COApl,two,ORBvl,antero,0
one,COApl,one,ORBm,retro,2
one,COApl,two,ORBm,antero,0
one,COApl,one,ORBl,antero,0
one,COApl,two,ORBl,antero,0
one,COApl,one,MOp,antero,0
one,COApl,two,MOp,antero,0
one,COApl,one,MOs,antero,0
one,COApl,two,MOs,antero,0
one,COApl,one,SSp,antero,0
one,COApl,two,SSp,antero,0
one,COApl,one,SSs,antero,0
one,COApl,two,SSs,antero,0
one,COApl,one,PTLp,antero,0
one,COApl,two,PTLp,antero,0
one,COApl,one,PERI,antero,4
one,COApl,two,PERI,antero,0
one,COApl,one,ECT,antero,2
one,COApl,two,ECT,antero,0
one,COApl,one,TEa,antero,1
one,COApl,two,TEa,antero,0
one,COApl,one,AUDv,antero,0
one,COApl,two,AUDv,antero,0
one,COApl,one,AUDp,antero,0
one,COApl,two,AUDp,antero,0
one,COApl,one,AUDd,antero,0
one,COApl,two,AUDd,antero,0
one,COApl,one,AUDpo,antero,0
one,COApl,two,AUDpo,antero,0
one,COApl,one,VISrl,antero,0
one,COApl,two,VISrl,antero,0
one,COApl,one,VISal,antero,0
one,COApl,two,VISal,antero,0
one,COApl,one,VISlla,antero,0
one,COApl,two,VISlla,antero,0
one,COApl,one,VISll,antero,0
one,COApl,two,VISll,antero,0
one,COApl,one,VISli,antero,0
one,COApl,two,VISli,antero,0
one,COApl,one,VISlm,antero,0
one,COApl,two,VISlm,antero,0
one,COApl,one,VISpl,antero,0
one,COApl,two,VISpl,antero,0
one,COApl,one,VISp,antero,0
one,COApl,two,VISp,antero,0
one,COApl,one,VISam,antero,0
one,COApl,two,VISam,antero,0
one,COApl,one,VISpm,antero,0
one,COApl,two,VISpm,antero,0
one,COApl,one,NLOT3,antero,0
one,COApl,two,NLOT3,antero,0
one,COApl,one,BMAa,antero,1
one,COApl,two,BMAa,antero,0
one,COApl,one,BMAp,antero,1
one,COApl,two,BMAp,antero,0
one,COApl,one,BLAa,antero,0
one,COApl,two,BLAa,antero,0
one,COApl,one,BLAp,antero,2
one,COApl,two,BLAp,antero,0
one,COApl,one,LA,antero,1
one,COApl,two,LA,antero,0
one,COApl,one,PA,antero,3
one,COApl,two,PA,antero,0
one,COApl,one,EPv,antero,0
one,COApl,two,EPv,antero,0
one,COApl,one,EPd,antero,2
one,COApl,two,EPd,antero,0
one,COApl,one,CLA,antero,2
one,COApl,two,CLA,antero,0
one,COApl,one,6b,antero,0
one,COApl,two,6b,antero,0
one,NLOT,one,MOB,antero,6
one,NLOT,two,MOB,antero,2
one,NLOT,one,AOB,antero,0
one,NLOT,two,AOB,antero,0
one,NLOT,one,AOA,antero,4
one,NLOT,two,AOA,antero,2
one,NLOT,one,TTv,antero,4
one,NLOT,two,TTv,antero,1
one,NLOT,one,TTd,antero,1
one,NLOT,two,TTd,antero,0
one,NLOT,one,PIR,antero,6
one,NLOT,two,PIR,antero,6
one,NLOT,one,COAa,antero,0
one,NLOT,two,COAa,antero,0
one,NLOT,one,COApm,antero,0
one,NLOT,two,COApm,antero,0
one,NLOT,one,COApl,antero,0
one,NLOT,two,COApl,antero,0
one,NLOT,one,NLOT,,0
one,NLOT,two,NLOT,antero,3
one,NLOT,one,PAA,antero,0
one,NLOT,two,PAA,antero,0
one,NLOT,one,TR,antero,0
one,NLOT,two,TR,antero,0
one,NLOT,one,IG,antero,0
one,NLOT,two,IG,antero,0
one,NLOT,one,FC,antero,0
one,NLOT,two,FC,antero,0
one,NLOT,one,DG,antero,0
one,NLOT,two,DG,antero,0
one,NLOT,one,CA3,antero,0
one,NLOT,two,CA3,antero,0
one,NLOT,one,CA2,antero,0
one,NLOT,two,CA2,antero,0
one,NLOT,one,CA1v,antero,0
one,NLOT,two,CA1v,antero,0
one,NLOT,one,CA1d,antero,0
one,NLOT,two,CA1d,antero,0
one,NLOT,one,SUBv,antero,0
one,NLOT,two,SUBv,antero,0
one,NLOT,one,SUBd,antero,0
one,NLOT,two,SUBd,antero,0
one,NLOT,one,PAR,antero,0
one,NLOT,two,PAR,antero,0
one,NLOT,one,PRE,antero,0
one,NLOT,two,PRE,antero,0
one,NLOT,one,POST,antero,0
one,NLOT,two,POST,antero,0
one,NLOT,one,ENTm,antero,0
one,NLOT,two,ENTm,antero,0
one,NLOT,one,ENTl,retro,4
one,NLOT,two,ENTl,antero,0
one,NLOT,one,ILA,antero,2
one,NLOT,two,ILA,antero,0
one,NLOT,one,PL,antero,0
one,NLOT,two,PL,antero,0
one,NLOT,one,ACAv,antero,0
one,NLOT,two,ACAv,antero,0
one,NLOT,one,ACAd,antero,0
one,NLOT,two,ACAd,antero,0
one,NLOT,one,RSPv,antero,0
one,NLOT,two,RSPv,antero,0
one,NLOT,one,RSPv.a,antero,0
one,NLOT,two,RSPv.a,antero,0
one,NLOT,one,RSPv.b/c,antero,0
one,NLOT,two,RSPv.b/c,antero,0
one,NLOT,one,RSPd,antero,0
one,NLOT,two,RSPd,antero,0
one,NLOT,one,RSPagl,antero,0
one,NLOT,two,RSPagl,antero,0
one,NLOT,one,AIv,antero,4
one,NLOT,two,AIv,antero,0
one,NLOT,one,AId,antero,0
one,NLOT,two,AId,antero,0
one,NLOT,one,AIp,antero,4
one,NLOT,two,AIp,antero,0
one,NLOT,one,GU,antero,0
one,NLOT,two,GU,antero,0
one,NLOT,one,VISC,antero,0
one,NLOT,two,VISC,antero,0
one,NLOT,one,ORBv,antero,0
one,NLOT,two,ORBv,antero,0
one,NLOT,one,ORBvl,antero,2
one,NLOT,two,ORBvl,antero,0
one,NLOT,one,ORBm,antero,0
one,NLOT,two,ORBm,antero,0
one,NLOT,one,ORBl,antero,0
one,NLOT,two,ORBl,antero,0
one,NLOT,one,MOp,antero,0
one,NLOT,two,MOp,antero,0
one,NLOT,one,MOs,antero,0
one,NLOT,two,MOs,antero,0
one,NLOT,one,SSp,antero,0
one,NLOT,two,SSp,antero,0
one,NLOT,one,SSs,antero,0
one,NLOT,two,SSs,antero,0
one,NLOT,one,PTLp,antero,0
one,NLOT,two,PTLp,antero,0
one,NLOT,one,PERI,antero,0
one,NLOT,two,PERI,antero,0
one,NLOT,one,ECT,antero,0
one,NLOT,two,ECT,antero,0
one,NLOT,one,TEa,antero,0
one,NLOT,two,TEa,antero,0
one,NLOT,one,AUDv,antero,0
one,NLOT,two,AUDv,antero,0
one,NLOT,one,AUDp,antero,0
one,NLOT,two,AUDp,antero,0
one,NLOT,one,AUDd,antero,0
one,NLOT,two,AUDd,antero,0
one,NLOT,one,AUDpo,antero,0
one,NLOT,two,AUDpo,antero,0
one,NLOT,one,VISrl,antero,0
one,NLOT,two,VISrl,antero,0
one,NLOT,one,VISal,antero,0
one,NLOT,two,VISal,antero,0
one,NLOT,one,VISlla,antero,0
one,NLOT,two,VISlla,antero,0
one,NLOT,one,VISll,antero,0
one,NLOT,two,VISll,antero,0
one,NLOT,one,VISli,antero,0
one,NLOT,two,VISli,antero,0
one,NLOT,one,VISlm,antero,0
one,NLOT,two,VISlm,antero,0
one,NLOT,one,VISpl,antero,0
one,NLOT,two,VISpl,antero,0
one,NLOT,one,VISp,antero,0
one,NLOT,two,VISp,antero,0
one,NLOT,one,VISam,antero,0
one,NLOT,two,VISam,antero,0
one,NLOT,one,VISpm,antero,0
one,NLOT,two,VISpm,antero,0
one,NLOT,one,NLOT3,antero,2
one,NLOT,two,NLOT3,antero,0
one,NLOT,one,BMAa,antero,4
one,NLOT,two,BMAa,antero,0
one,NLOT,one,BMAp,antero,0
one,NLOT,two,BMAp,antero,0
one,NLOT,one,BLAa,antero,1
one,NLOT,two,BLAa,antero,1
one,NLOT,one,BLAp,antero,0
one,NLOT,two,BLAp,antero,0
one,NLOT,one,LA,antero,1
one,NLOT,two,LA,antero,1
one,NLOT,one,PA,antero,0
one,NLOT,two,PA,antero,0
one,NLOT,one,EPv,antero,7
one,NLOT,two,EPv,antero,7
one,NLOT,one,EPd,antero,5
one,NLOT,two,EPd,antero,1
one,NLOT,one,CLA,retro,0
one,NLOT,two,CLA,antero,0
one,NLOT,one,6b,antero,0
one,NLOT,two,6b,antero,0
one,PAA,one,MOB,retro,0
one,PAA,two,MOB,antero,0
one,PAA,one,AOB,antero,0
one,PAA,two,AOB,antero,0
one,PAA,one,AOA,retro,2
one,PAA,two,AOA,antero,0
one,PAA,one,TTv,antero,0
one,PAA,two,TTv,antero,0
one,PAA,one,TTd,antero,0
one,PAA,two,TTd,antero,0
left,PAA,left,PIR,antero,4
one,PAA,two,PIR,antero,0
left,PAA,left,COAa,antero,1
left,PAA,right,COAa,antero,0
left,PAA,left,COApm,antero,4
left,PAA,right,COApm,antero,0
left,PAA,left,COApl,antero,4
left,PAA,right,COApl,antero,0
left,PAA,left,NLOT,antero,2
left,PAA,right,NLOT,antero,0
one,PAA,one,PAA,,0
left,PAA,right,PAA,antero,0
left,PAA,left,TR,retro,5
left,PAA,right,TR,retro,0
one,PAA,one,IG,antero,0
one,PAA,two,IG,antero,0
one,PAA,one,FC,antero,0
one,PAA,two,FC,antero,0
left,PAA,left,DG,antero,0
left,PAA,right,DG,antero,0
left,PAA,left,CA3,antero,0
left,PAA,right,CA3,antero,0
left,PAA,left,CA2,antero,0
left,PAA,right,CA2,antero,0
left,PAA,left,CA1v,antero,2
left,PAA,right,CA1v,antero,0
left,PAA,left,CA1d,antero,0
left,PAA,right,CA1d,antero,0
left,PAA,left,SUBv,antero,0
left,PAA,right,SUBv,antero,0
left,PAA,left,SUBd,antero,0
left,PAA,right,SUBd,antero,0
left,PAA,left,PAR,antero,0
left,PAA,right,PAR,antero,0
left,PAA,left,PRE,antero,0
left,PAA,right,PRE,antero,0
left,PAA,left,POST,antero,0
left,PAA,right,POST,antero,0
left,PAA,left,ENTm,antero,3
left,PAA,right,ENTm,antero,0
left,PAA,left,ENTl,retro,6
left,PAA,right,ENTl,antero,0
one,PAA,one,ILA,retro,0
